NFCSID,A1,A2,A3,Own Stocks,B2_2,Own Mutual Funds,Own ETFs,Own Annuities,B2_7,B2_20,Own REITs,B2_23,B2_24,Own Private Placements,B30,B31,B3,B32,B4,B5,B6,B20,B33,B34,Risk Tolerance,Stock Share of Portfolio,B35,B23,Crypto Risk Perception,B25,B26,C22_1,C22_2,C22_3,C22_4,C23_1,C23_2,C23_3,C23_4,C24,Emergency Confidence,C26,C30,C7,D1_1,D1_2,D2,D3,D21,D30,D31,E1_1,E20,E5,E6,Financial Advisors,Friends Family,Online Articles,Financial TV,Podcasts,Social Media,Government Websites,Company Publications,Financial Newsletters,Employer Resources,Influencers,Other Info Sources,Use Brokerage Apps,Use Robo Advisors,Use Banking Apps,Use Social Platforms,Use Spreadsheets,Use Forums,Use Investment Clubs,Use Financial News Apps,Use Podcasts,Use YouTube,Use Other Tools,Investing Confidence,Financial Comfort,Stay Calm During Downturns,Avoid Panic Selling,Monitor Investments Regularly,Diversify Portfolio,Save Consistently,Long-Term Focus,G31,G4,G5,G6,G7,G21,G8,G22,G11,G12,G13,G23,Estate Planning,WGT1,Gender,Age Group,Ethnicity,Education,Annual Income,Emergency Confidence_score,Investing Confidence_score,Financial Comfort_score,Stay Calm During Downturns_score,Avoid Panic Selling_score,Monitor Investments Regularly_score,Diversify Portfolio_score,Save Consistently_score,Long-Term Focus_score,Own Stocks_score,Own Mutual Funds_score,Own ETFs_score,Own Annuities_score,Own REITs_score,Own Private Placements_score,Risk Tolerance_score,Stock Share of Portfolio_score,Crypto Risk Perception_score,Financial Advisors_score,Friends Family_score,Online Articles_score,Financial TV_score,Podcasts_score,Social Media_score,Government Websites_score,Company Publications_score,Financial Newsletters_score,Employer Resources_score,Influencers_score,Other Info Sources_score,Use Brokerage Apps_score,Use Robo Advisors_score,Use Banking Apps_score,Use Social Platforms_score,Use Spreadsheets_score,Use Forums_score,Use Investment Clubs_score,Use Financial News Apps_score,Use Podcasts_score,Use YouTube_score,Use Other Tools_score,Estate Planning_score,Total_Score,FinLit_Level
2021014077,Share decision-making,Yes,Yes,2,No,1,2,1,No,No,2,No,No,2,10 years ago or more,Don't know,None,No,"$100,000 to < $250,000",No,No Response Given,No Response Given,No,No Response Given,4,98,No,No,No Response Given,No Response Given,No Response Given,Never,Never,Never,Never,Don't know,Don't know,Don't know,Yes,Don't know,No Response Given,No,No,No,8,7,Don't know,Don't know,Neither,Neither,2,6,Yes,Both,Paper documents by mail,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,8,5,3,3,1,1,1,2,1 - Not at all important,You have lent money to the company,You have lent money to the company,Bonds,True,False,Stocks,Generally less likely to decline in value,Municipal bonds can be tax-free,$0,Selling borrowed shares,$0,1,0.547489916262363,2,3,2,2,2,No Response Given,4,3,5,5,1,1,1,3,1,3,1,3,1,1,1,0,No Response Given,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,2,49.0,Below Average
2021014083,Primary decision-maker,Yes,Yes,1,No,2,1,2,No,No,1,No,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$500,000 to < $1,000,000",Yes,No,No Response Given,Yes,No,3,1,No,No,No Response Given,No Response Given,No Response Given,Never,Never,Frequently,Never,No,No,Yes,No,Don't know,No Response Given,No,No,No,8,8,5% to 9.9%,About the same as the market,Buy stocks or stock funds,Neither,3,8,Yes,Both,Paper documents by mail,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,8,5,2,3,1,1,1,1,3,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$0,Selling borrowed shares,Don't know,1,0.547489916262363,1,3,2,2,3,No Response Given,4,3,3,5,1,1,1,1,3,1,3,1,3,1,3,5,No Response Given,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,59.0,Average
2021014084,Primary decision-maker,Yes,Yes,1,No,1,2,1,No,No,2,No,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$1,000,000 or more",Yes,Yes,Yes,Yes,Yes,2,1,No,Yes,4.0,No,Yes,Frequently,Frequently,Frequently,Sometimes,Yes,Yes,No,No,1% to < 2%,9.0,Yes,No,No,7,7,15% to 19.9%,Better than the market,Buy stocks or stock funds,Sell stocks or stock funds,6,8,No,Both,In-person meeting with broker/advisor,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,8,6,2,3,2,2,2,2,7,You have lent money to the company,You are liable for the company's debts,Common stock,True,False,Stocks,Don't know,Municipal bonds are lower risk,$250,Selling shares shortly after buying,-$10,1,0.547489916262363,1,3,2,2,3,4.0,4,4,3,5,3,3,3,3,3,3,1,3,1,1,4,5,4.0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,78.0,Average
2021014085,Primary decision-maker,Yes,Yes,1,No,98,1,2,No,Yes,2,No,No,2,10 years ago or more,2021,4 to 10 times,Yes,"$5,000 to < $10,000",No,No Response Given,No Response Given,Yes,No,2,2,Yes,No,No Response Given,No Response Given,No Response Given,Sometimes,Sometimes,Frequently,Never,No,Yes,Yes,Yes,1% to < 2%,5.0,Yes,No,No,4,3,10% to 14.9%,About the same as the market,Sell stocks or stock funds,Neither,7 - Strongly agree,7,No,Protecting institutions,None of the above,3,3,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,6,5,2,3,2,1,1,2,8,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less likely to decline in value,Municipal bonds are lower risk,$0,Selling borrowed shares,Don't know,1,0.547489916262363,1,3,2,2,2,2.0,3,3,3,5,3,1,1,3,3,0,3,1,1,1,4,3,No Response Given,2,2,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,60.0,Average
2021014086,Primary decision-maker,Yes,Yes,1,Yes,1,1,1,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,4 to 10 times,No,"$1,000,000 or more",No,No Response Given,No Response Given,Don't know,No Response Given,3,1,No,Yes,5.0,No,No,Never,Sometimes,Frequently,Never,No,No,No,No,Prefer not to say,No Response Given,No,No,No,9,10 - Extremely confident,Don't know,About the same as the market,Neither,Neither,1 - Strongly disagree,10 - Extremely confident,Yes,Both,Electronic by email,1,3,1,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,10,5,1,3,1,1,1,1,1 - Not at all important,You own a part of the company,You have lent money to the company,Common stock,Don't know,False,Don't know,Generally less likely to decline in value,Municipal bonds can be tax-free,$500,Selling shares shortly after buying,Don't know,1,0.870537201388863,2,3,1,1,2,No Response Given,5,3,1,5,1,1,1,1,3,3,3,3,1,1,3,5,5.0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,62.0,Average
2021014090,Primary decision-maker,Yes,Yes,1,No,2,2,2,No,No,2,No,No,2,5 to <10 years ago,2018 or earlier,None,No,"$25,000 to < $50,000",No,No Response Given,No Response Given,No,No Response Given,3,1,No,Yes,98.0,No,No,Never,Never,Never,Never,No,No,No,No,Do not pay any fees,8.0,No,No,No,7,6,5% to 9.9%,About the same as the market,Neither,Neither,3,7,Don't know,Both,Electronic by email,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,3,2,3,1,1,1,1,7,You own a part of the company,You have lent money to the company,Bonds,True,False,Stocks,Don't know,Don't know,$0,Selling borrowed shares,Don't know,2,0.870537201388863,1,3,1,1,1,4.0,3,2,3,5,1,1,1,1,3,1,1,1,1,1,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,49.0,Below Average
2021014095,Primary decision-maker,Yes,Yes,1,Yes,1,1,1,No,No,1,Yes,No,2,2 to <5 years ago,2018 or earlier,4 to 10 times,Yes,"$25,000 to < $50,000",Yes,No,No Response Given,Yes,No,2,1,No,Yes,3.0,No,Yes,Sometimes,Sometimes,Sometimes,Sometimes,No,No,No,No,Do not pay any fees,5.0,No,No,No,8,8,0% to 4.9%,Worse than the market,Buy stocks or stock funds,Sell stocks or stock funds,6,8,Yes,Both,Electronic by email,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,9,4,3,3,3,3,3,3,7,The company will return your original investment with interest,You can vote on shareholder resolutions,Common stock,True,True,Stocks,Generally less risky in the short term,Greater demand for municipal bonds,$0,Selling at a loss,-$10,2,0.903030607790991,1,2,2,2,3,2.0,4,2,5,5,5,5,5,5,3,3,3,3,3,1,4,5,3.0,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,0,95.0,High
2021014105,Share decision-making,Yes,Yes,1,No,2,1,2,No,No,2,No,No,2,10 years ago or more,2021,1 to 3 times,No,"$50,000 to < $100,000",No,No Response Given,No Response Given,No,No Response Given,3,2,No,Yes,5.0,No,No,Frequently,Never,Never,Never,No,No,Yes,Yes,0.5% to < 1%,8.0,Yes,Yes,No,8,5,5% to 9.9%,About the same as the market,Neither,Neither,4 - Neither agree nor disagree,6,No,Protecting investors,In-person meeting with broker/advisor,3,3,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,7,5,2,3,1,1,2,2,8,You own a part of the company,You have lent money to the company,Common stock,True,True,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$250,Selling borrowed shares,-$10,1,0.547489916262363,1,3,1,2,2,4.0,3,3,3,5,1,1,3,3,3,1,3,1,1,1,3,3,5.0,2,2,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,66.0,Average
2021014107,Primary decision-maker,Yes,Yes,1,Yes,1,1,1,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,None,No,"$100,000 to < $250,000",Yes,No,No Response Given,Don't know,No Response Given,2,2,No,Yes,4.0,No,No,Never,Frequently,Sometimes,Never,No,Yes,Yes,No,1% to < 2%,9.0,No,No,Yes,9,9,5% to 9.9%,About the same as the market,Neither,Neither,6,9,Yes,Both,Electronic by email,2,3,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,7,5,1,3,2,2,3,3,8,You have lent money to the company,Don't know,Common stock,True,False,Stocks,Generally less likely to decline in value,Municipal bonds can be tax-free,$500,Selling at a loss,-$10,1,0.547489916262363,2,3,2,2,2,4.0,3,3,1,5,3,3,5,5,3,3,3,3,1,1,4,3,4.0,1,2,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,2,1,2,79.0,Average
2021014110,Primary decision-maker,Yes,Yes,1,No,2,1,2,No,No,2,No,No,2,5 to <10 years ago,2018 or earlier,1 to 3 times,No,"$10,000 to < $25,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,2,1,Yes,Yes,3.0,No,Yes,Never,Never,Frequently,Frequently,No,No,No,No,Do not pay any fees,10.0,No,No,No,5,1 - Not at all confident,0% to 4.9%,Better than the market,Buy stocks or stock funds,Neither,3,1 - Not at all confident,No,Neither,Documents accessed on the Internet,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,6,4,3,3,3,3,1,3,6,You have lent money to the company,Don't know,Don't know,True,True,Don't know,Lower fees and expenses,Don't know,$500,Selling before peak,Don't know,2,0.903030607790991,2,2,1,2,2,5.0,3,2,5,5,5,5,1,5,3,1,3,1,1,1,4,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,0,70.0,Average
2021014122,Primary decision-maker,No,Yes,1,Don't know,98,2,1,No,Yes,2,No,Don't know,98,1 to <2 years ago,2019,1 to 3 times,Yes,"$2,000 to < $5,000",Yes,Yes,Yes,Don't know,No Response Given,2,1,No,Yes,2.0,Yes,Yes,Sometimes,Frequently,Never,Frequently,Yes,Don't know,No,Yes,0.5% to < 1%,6.0,No,Yes,No,5,6,0% to 4.9%,About the same as the market,Buy stocks or stock funds,Sell stocks or stock funds,6,6,Yes,Both,Paper documents by mail,2,2,3,99,3,3,3,1,3,1,3,2,1,2,98,1,2,98,1,1,98,98,98,6,5,2,3,2,98,1,3,6,You have lent money to the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Municipal bonds are lower risk,$500,Selling before peak,$0,2,3.74100250901572,2,1,2,1,1,3.0,3,3,3,5,3,0,1,5,3,0,1,3,1,0,4,5,2.0,1,1,2,0,2,2,2,0,2,0,2,1,2,1,0,2,1,0,2,2,0,0,0,0,70.0,Average
2021014134,Primary decision-maker,Yes,Yes,2,No,1,2,2,No,Yes,2,No,No,2,5 to <10 years ago,2018 or earlier,None,No,"$50,000 to < $100,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,4,3,No,Yes,5.0,No,No,Never,Sometimes,Never,Never,Yes,No,No,No,< 0.5%,2.0,No,No,No,1 - Not at all confident,1 - Not at all confident,Don't know,Better than the market,Don't know,Don't know,7 - Strongly agree,1 - Not at all confident,No,Both,Paper documents by mail,3,3,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,1,1,2,1 - Not at all important,You own a part of the company,You have lent money to the company,Don't know,True,True,Stocks,Don't know,Municipal bonds are lower risk,$500,Selling borrowed shares,Don't know,1,0.870537201388863,2,3,1,1,1,1.0,1,1,3,5,1,1,1,3,1,3,1,1,1,1,1,1,5.0,2,2,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,52.0,Below Average
2021014144,Primary decision-maker,Yes,Yes,1,No,2,2,2,Yes,No,2,No,No,2,Less than a year ago,2020,4 to 10 times,No,"$2,000 to < $5,000",Don't know,No Response Given,No Response Given,Yes,No,98,98,Yes,No,No Response Given,No Response Given,No Response Given,Never,Never,Frequently,Never,No,No,No,No,Don't know,No Response Given,No,No,Yes,10 - Extremely confident,10 - Extremely confident,5% to 9.9%,About the same as the market,Don't know,Don't know,4 - Neither agree nor disagree,10 - Extremely confident,No,Protecting investors,Don't know,3,3,1,3,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,10,6,3,3,1,1,3,3,8,You own a part of the company,You own a part of the company,Preferred stock,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,98,0.903030607790991,1,2,2,2,2,No Response Given,5,4,5,5,1,1,5,5,3,1,1,1,1,1,0,0,No Response Given,2,2,0,2,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,0,58.0,Average
2021014152,Share decision-making,Yes,Yes,1,No,1,2,2,No,Yes,2,No,No,2,10 years ago or more,2018 or earlier,None,No,Don't know,No,No Response Given,No Response Given,No,No Response Given,4,3,No,Yes,98.0,No,No,Never,Never,Never,Never,No,No,Don't know,No,Don't know,No Response Given,No,No,No,7,9,0% to 4.9%,About the same as the market,Neither,Neither,6,7,No,Protecting institutions,In-person meeting with broker/advisor,3,2,1,3,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,8,5,3,3,3,3,3,3,9,You have lent money to the company,You have lent money to the company,Preferred stock,True,True,Stocks,Generally less likely to decline in value,Municipal bonds can be tax-free,$250,Selling at a loss,$10,1,0.547489916262363,2,3,2,2,2,No Response Given,4,3,5,5,5,5,5,5,3,3,1,1,1,1,1,1,0.0,2,1,0,2,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,75.0,Average
2021014161,Primary decision-maker,Yes,Yes,1,No,1,1,2,No,No,1,Yes,No,2,10 years ago or more,2018 or earlier,11 times or more,Yes,"$250,000 to < $500,000",No,No Response Given,No Response Given,Yes,Yes,2,1,No,Yes,4.0,Yes,No,Never,Never,Frequently,Sometimes,No,No,Yes,No,0.5% to < 1%,7.0,Yes,No,No,7,5,5% to 9.9%,About the same as the market,Buy stocks or stock funds,Sell stocks or stock funds,3,7,No,Both,Electronic by email,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,8,6,2,3,1,1,2,3,5,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$250,Selling borrowed shares,$0,99,0.903030607790991,1,2,2,2,3,3.0,4,4,3,5,1,1,3,5,3,3,3,1,3,1,4,5,4.0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,72.0,Average
2021014170,Primary decision-maker,Yes,Yes,1,No,1,1,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,11 times or more,No,"$1,000,000 or more",Yes,No,No Response Given,Don't know,No Response Given,2,1,No,Yes,5.0,No,No,Never,Never,Sometimes,Never,Yes,No,No,No,0.5% to < 1%,7.0,No,No,No,10 - Extremely confident,5,5% to 9.9%,About the same as the market,Buy stocks or stock funds,Sell stocks or stock funds,2,8,Yes,Both,Electronic by email,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,4,1,3,1,1,1,1,2,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$0,Selling borrowed shares,-$10,2,0.547489916262363,1,3,2,2,2,3.0,3,2,1,5,1,1,1,1,3,3,3,1,1,1,4,5,5.0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,58.0,Average
2021014172,Share decision-making,Yes,Yes,1,No,2,2,2,No,No,2,No,No,2,5 to <10 years ago,2018 or earlier,1 to 3 times,No,"$25,000 to < $50,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,1,No,Yes,5.0,No,Yes,Sometimes,Sometimes,Sometimes,Sometimes,No,Yes,No,No,1% to < 2%,4.0,No,No,No,7,5,10% to 14.9%,About the same as the market,Neither,Sell stocks or stock funds,5,4,No,Protecting institutions,Electronic by email,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,98,7,4,1,3,2,1,2,2,4,You own a part of the company,You have lent money to the company,Common stock,True,Don't know,Stocks,Don't know,Municipal bonds can be tax-free,$500,Selling before peak,Don't know,2,0.903030607790991,1,2,2,2,2,2.0,3,2,1,5,3,1,3,3,3,1,1,1,1,1,3,5,5.0,2,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,64.0,Average
2021014183,Share decision-making,Yes,Yes,1,No,1,2,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$50,000 to < $100,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,4,3,No,Yes,98.0,No,No,Never,Never,Never,Never,Don't know,Don't know,Don't know,Don't know,Don't know,No Response Given,No,No,No,5,6,0% to 4.9%,About the same as the market,Don't know,Don't know,5,6,Don't know,Don't know,Don't know,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,98,98,98,Don't know,You have lent money to the company,You have lent money to the company,Don't know,True,Don't know,Stocks,Don't know,Municipal bonds are lower risk,Don't know,Don't know,Don't know,1,0.870537201388863,2,3,1,1,1,No Response Given,2,2,5,5,5,0,0,0,3,3,1,1,1,1,1,1,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,46.0,Below Average
2021014187,Share decision-making,Yes,Yes,2,No,2,2,1,No,No,2,No,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$100,000 to < $250,000",No,No Response Given,No Response Given,No,No Response Given,3,1,No,Yes,5.0,No,No,Frequently,Sometimes,Never,Never,Yes,No,No,Yes,1% to < 2%,9.0,Yes,Don't know,No,8,8,5% to 9.9%,About the same as the market,Neither,Neither,4 - Neither agree nor disagree,8,Don't know,Protecting investors,Paper documents by mail,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,5,2,3,1,1,1,2,4,You own a part of the company,You have lent money to the company,Don't know,True,True,Don't know,Generally less risky in the short term,Municipal bonds can be tax-free,$500,Don't know,Don't know,1,0.870537201388863,2,3,1,1,1,4.0,3,3,3,5,1,1,1,3,1,1,1,3,1,1,3,5,5.0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,61.0,Average
2021014199,Primary decision-maker,Yes,Yes,2,No,1,2,1,No,No,2,No,No,2,10 years ago or more,2018 or earlier,1 to 3 times,No,"$250,000 to < $500,000",No,No Response Given,No Response Given,No,No Response Given,3,1,No,Yes,2.0,No,Don't know,Frequently,Never,Sometimes,Never,No,No,Yes,Yes,1% to < 2%,3.0,No,No,No,6,5,0% to 4.9%,About the same as the market,Neither,Neither,5,7,Yes,Both,Paper documents by mail,2,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,5,4,2,3,1,1,1,2,2,You own a part of the company,You have lent money to the company,Don't know,True,Don't know,Money market accounts,Generally less risky in the short term,Municipal bonds can be tax-free,$500,Selling at a loss,Don't know,1,0.547489916262363,2,3,1,2,3,1.0,2,2,3,5,1,1,1,3,1,3,1,3,1,1,3,5,2.0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,56.0,Average
2021014200,Share decision-making,Yes,Yes,2,No,1,2,2,No,Yes,2,No,No,98,10 years ago or more,2018 or earlier,None,No,"$100,000 to < $250,000",No,No Response Given,No Response Given,No,No Response Given,2,1,No,Yes,4.0,No,Don't know,Never,Never,Never,Never,No,No,No,Yes,< 0.5%,10.0,No,No,No,9,6,5% to 9.9%,About the same as the market,Neither,Neither,1 - Strongly disagree,5,Don't know,Both,Paper documents by mail,3,1,1,1,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,9,5,1,3,1,1,1,1,1 - Not at all important,You own a part of the company,You have lent money to the company,Common stock,True,False,Money market accounts,Don't know,Municipal bonds can be tax-free,$500,Selling borrowed shares,-$10,2,0.547489916262363,1,3,2,2,1,5.0,4,3,1,5,1,1,1,1,1,3,1,1,1,0,4,5,4.0,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,58.0,Average
2021014204,Share decision-making,Yes,Yes,1,No,2,2,2,No,No,2,No,No,2,2 to <5 years ago,2019,11 times or more,No,"$5,000 to < $10,000",Don't know,No Response Given,No Response Given,Yes,No,2,2,No,Yes,3.0,Yes,Yes,Never,Never,Frequently,Frequently,No,No,No,No,Don't know,No Response Given,No,No,No,6,3,0% to 4.9%,About the same as the market,Buy stocks or stock funds,Sell stocks or stock funds,3,7,No,Both,Paper documents by mail,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,5,2,3,2,3,1,3,4,You own a part of the company,You have lent money to the company,Bonds,True,False,Stocks,Don't know,Municipal bonds are lower risk,$500,Selling before peak,Don't know,2,0.903030607790991,2,2,1,2,2,No Response Given,3,3,3,5,3,5,1,5,3,1,1,1,1,1,4,3,3.0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,61.0,Average
2021014214,Primary decision-maker,Yes,Yes,1,No,1,2,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,11 times or more,Don't know,"$500,000 to < $1,000,000",No,No Response Given,No Response Given,Don't know,No Response Given,3,1,No,No,No Response Given,No Response Given,No Response Given,Never,Never,Never,Frequently,No,No,No,No,1% to < 2%,9.0,No,No,No,10 - Extremely confident,8,5% to 9.9%,About the same as the market,Buy stocks or stock funds,Sell stocks or stock funds,5,4,Don't know,Don't know,Documents accessed on the Internet,1,2,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,5,3,3,1,1,1,2,1 - Not at all important,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Municipal bonds are lower risk,Don't know,Selling at a loss,Don't know,2,0.903030607790991,2,2,2,2,3,4.0,3,3,5,5,1,1,1,3,3,3,1,1,1,1,3,5,No Response Given,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,59.0,Average
2021014217,Primary decision-maker,Yes,Yes,2,No,1,2,2,No,Yes,1,No,No,2,10 years ago or more,2018 or earlier,None,No,"$1,000,000 or more",Yes,No,No Response Given,Yes,No,1,1,Yes,Yes,5.0,No,No,Never,Frequently,Frequently,Frequently,Yes,Yes,Yes,Yes,2% to < 4%,10.0,Yes,No,No,10 - Extremely confident,10 - Extremely confident,20% or more,Better than the market,Buy stocks or stock funds,Sell stocks or stock funds,1 - Strongly disagree,10 - Extremely confident,Yes,Both,In-person meeting with broker/advisor,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,10,7,3,3,3,3,3,3,10 - Extremely important,You own a part of the company,You own a part of the company,Preferred stock,True,True,Stocks,Lower fees and expenses,Municipal bonds are lower risk,$250,Selling shares shortly after buying,-$10,1,0.903030607790991,1,2,1,2,3,5.0,5,5,5,5,5,5,5,5,1,3,1,1,3,1,5,5,5.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,118.0,Perfect
2021014227,Primary decision-maker,Yes,Yes,1,No,2,1,2,No,No,2,No,No,2,10 years ago or more,2018 or earlier,4 to 10 times,No,"$250,000 to < $500,000",No,No Response Given,No Response Given,Yes,Yes,2,2,No,Yes,4.0,No,Don't know,Never,Never,Frequently,Never,No,Yes,No,No,< 0.5%,9.0,No,No,No,9,5,Don't know,About the same as the market,Buy stocks or stock funds,Sell stocks or stock funds,4 - Neither agree nor disagree,8,Yes,Both,Electronic by email,1,3,1,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,10,6,2,2,1,1,1,1,1 - Not at all important,You own a part of the company,You have lent money to the company,Common stock,True,False,Stocks,Generally less risky in the short term,Municipal bonds can be tax-free,$0,Don't know,-$10,1,0.547489916262363,1,3,1,2,2,4.0,5,4,3,3,1,1,1,1,3,1,3,1,1,1,4,3,4.0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,2,61.0,Average
2021014229,Share decision-making,Yes,Yes,2,Yes,2,2,1,No,Yes,2,No,No,2,10 years ago or more,2019,None,No,"$500,000 to < $1,000,000",Don't know,No Response Given,No Response Given,Don't know,No Response Given,3,2,No,Yes,5.0,No,No,Sometimes,Never,Never,Never,No,No,No,Yes,< 0.5%,8.0,Yes,No,No,8,8,Don't know,Better than the market,Neither,Neither,4 - Neither agree nor disagree,7,Yes,Both,In-person meeting with broker/advisor,3,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,6,5,2,3,1,1,2,2,6,You own a part of the company,You have lent money to the company,Don't know,True,True,Stocks,Don't know,Municipal bonds can be tax-free,Don't know,Don't know,-$10,1,0.547489916262363,2,3,2,2,3,4.0,3,3,3,5,1,1,3,3,1,1,1,3,1,1,3,3,5.0,2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,63.0,Average
